Timestamp,Seconds,S,Um,Vm,Wm,T,P,H,MD,Sts,Vx,Vy,Vz,Lat,Lon,Alt,Yaw,Roll,Pitch,CH4,C2H6,H20,T_a,Batt,R,C2C1,Power,Current,SOC,Lat_a,Lon_a,TS,Rho,Rho_err,Vr,Ur,Wr,Sc,V,U,W,WD,V_err,U_err,Sc_avg,WD_avg,V_avg,U_avg,W_avg,U_err_avg,V_err_avg
2023-04-19 07:10:07.663817,1.994116,2.38,0.98,2.16,0.18,17.28,887.18,50.21,18.0,0.0,0.000469151,-0.000218101,0.00127599,32.6911156,-103.075253,1156.1896,-25.4071469,0.537444077,1.03140584,,,,,,,,,,,,,,1.0641555578169628,0.0140562112406511,2.371555501803725,-0.0415271220346457,0.18,2.3723919611132653,2.372024652803725,-0.0417452230346457,0.17872401,91.008243401846,0.2759117507856745,0.1255306124467642,,,,,,,
2023-04-19 07:10:07.863580,2.193879,2.23,1.4,1.73,0.19,17.0,887.19,51.04,20.0,0.0,-0.00102192,0.000412152,0.00234399,32.6911156,-103.075253,1156.19814,-25.3949529,0.537359242,1.0485756,,,,,,,,,,,,,,1.0651944935704385,0.0140735106113849,2.1632331989437725,0.5228021872443657,0.19,2.224614766556804,2.1622112789437726,0.5232143392443657,0.18765601,76.39698652924116,0.2741862139790736,0.1421385142035197,,,,,,,
2023-04-19 07:10:08.063401,2.3937,3.12,1.27,2.82,-0.41,16.8,887.17,51.81,23.0,0.0,-0.000680574,7.93245e-05,0.00323999,32.6911155,-103.075253,1156.20437,-25.3803301,0.537200056,1.03711755,2.18068,56.6228,15645.4,23.4009,11895.0,-0.223925,-1.0,14.0,-1181.0,81.0,,0.0,,1.0659052078085818,0.0140857763940061,3.0921743719789734,-0.0612997004596531,-0.41,3.092099907405176,3.0914937979789734,-0.0612203759596531,-0.41323999,91.13447122515494,0.2792192216025739,0.1366559745978781,2.854224611281232,90.53036059793313,2.830839531453772,-0.0791030969813683,-0.170507242,0.1318529029608154,0.278285818516811
2023-04-19 07:10:08.263687,2.593986,3.18,1.08,2.97,-0.38,16.54,887.17,52.68,18.0,0.0,-0.000424716,-0.000162316,0.00327725,32.6911155,-103.075253,1156.2018099999998,-25.3691604,0.538490421,1.04219941,,,,,,,,,,,,,,1.0668618695988756,0.0141018671232894,3.146315887827352,-0.2966417603864697,-0.38,3.159861377456437,3.145891171827352,-0.2968040763864697,-0.38327725,95.38970692959576,0.2800866661417923,0.1292408857241956,,,,,,,
2023-04-19 07:10:08.463080,2.793379,3.45,0.98,3.28,-0.42,16.3,887.15,53.49,22.0,0.0,-0.00111603,9.97051e-05,0.00239899,32.6911154,-103.075253,1156.20583,-25.3563309,0.540343589,1.03515878,,,,,,,,,,,,,,1.0677223966098943,0.0141166663454126,3.3836927857150387,-0.5190598538704388,-0.42,3.422155043874476,3.382576755715039,-0.5189601487704388,-0.42239899,98.72239490382776,0.282025240074941,0.1256985278317196,,,,,,,
2023-04-19 07:10:08.663463,2.993762,3.27,0.83,3.13,-0.52,16.29,887.14,53.47,23.0,0.0,-0.000377213,-0.000656809,0.00343112,32.6911154,-103.075253,1156.2107199999998,-25.3414484,0.540036796,1.03748164,,,,,,,,,,,,,,1.0677472500209086,0.0141172438207452,3.184059756769084,-0.5895451342548819,-0.52,3.2379272495412583,3.183682543769083,-0.5902019432548818,-0.52343112,100.50245778927282,0.2810513083892552,0.1208661505838915,,,,,,,
2023-04-19 07:10:08.863404,3.193703,3.79,1.53,3.44,-0.45,16.67,887.13,52.17,17.0,0.0,-0.00162247,-0.000212908,0.00203308,32.6911154,-103.075253,1156.20815,-25.3273561,0.540395311,1.03681452,,,,,,,,,,,,,,1.0663352439216398,0.0140936438559319,3.763859598879925,-0.0886618289877338,-0.45,3.763286719451137,3.762237128879925,-0.0888747369877338,-0.45203308,91.35323752125016,0.2830885064163606,0.1481365987244426,,,,,,,
2023-04-19 07:10:09.063828,3.394127,3.42,1.93,2.82,-0.22,16.6,887.13,52.48,23.0,0.0,-8.56494e-05,-0.000224074,0.00256411,32.6911153,-103.075253,1156.22256,-25.311894,0.538982574,1.03195522,2.17741,57.2258,15656.8,23.4099,11864.0,-0.265911,-1.0,11.0,-1194.0,81.0,,0.0,,1.0665928572678849,0.0140979772121738,3.3744254359648163,0.539029662554537,-0.22,3.417086545209514,3.3743397865648164,0.538805588554537,-0.22256411,80.92774979909346,0.2791646956895138,0.1676028349446998,3.3852538997198875,87.80176028297662,3.351479998881147,0.1221523034589,-0.353303646,0.1501811754761122,0.2801907670303177
2023-04-19 07:10:09.262963,3.593262,3.42,1.54,3.03,-0.4,16.59,887.14,52.51,22.0,0.0,-0.000921692,1.80377e-06,0.00394556,32.6911153,-103.075253,1156.2261,-25.2970957,0.538439199,1.04441308,,,,,,,,,,,,,,1.066641692710885,0.0140986398259465,3.397496293921758,0.0975650182592056,-0.4,3.3979756195683377,3.396574601921758,0.0975668220292056,-0.40394556,88.35462752871855,0.2804006449944302,0.148672078647374,,,,,,,
2023-04-19 07:10:09.463730,3.794029,3.11,1.89,2.47,-0.16,16.66,887.14,52.21,18.0,0.0,-4.05501e-05,-0.000531318,0.00454436,32.6911153,-103.075253,1156.24258,-25.2838891,0.539334742,1.03952837,,,,,,,,,,,,,,1.0663840586800033,0.0140943060546829,3.0406064833701527,0.653997104953373,-0.16,3.1099933648291893,3.0405659332701527,0.6534657869533731,-0.16454436,77.87072877654806,0.2772486796620291,0.1656282144801533,,,,,,,
2023-04-19 07:10:09.663244,3.993543,3.27,1.22,2.99,-0.51,16.48,887.16,52.82,24.0,0.0,-0.000276577,-0.000464447,0.00291717,32.6911152,-103.075253,1156.23464,-25.2735042,0.53829898,1.04942439,,,,,,,,,,,,,,1.0670708536802684,0.0141055422825922,3.224663915280608,-0.1733281093393193,-0.51,3.229067599153548,3.224387338280608,-0.1737925563393193,-0.51291717,93.08522301393758,0.2801400315962735,0.1349381643443055,,,,,,,
